"";"month_id";"month";"year";"fatalities";"log_change_s1";"log_change_s2";"log_change_s3";"log_change_s4";"log_change_s5";"log_change_s6";"log_change_s7"
"7358";108;12;1988;0;NA;NA;NA;NA;NA;NA;NA
"7359";109;1;1989;0;0;NA;NA;NA;NA;NA;NA
"7360";110;2;1989;0;0;0;NA;NA;NA;NA;NA
"7361";111;3;1989;0;0;0;0;NA;NA;NA;NA
"7362";112;4;1989;0;0;0;0;0;NA;NA;NA
"7363";113;5;1989;0;0;0;0;0;0;NA;NA
"7364";114;6;1989;0;0;0;0;0;0;0;NA
"7365";115;7;1989;0;0;0;0;0;0;0;0
"7366";116;8;1989;0;0;0;0;0;0;0;0
"7367";117;9;1989;0;0;0;0;0;0;0;0
"7368";118;10;1989;0;0;0;0;0;0;0;0
"7369";119;11;1989;0;0;0;0;0;0;0;0
"7370";120;12;1989;0;0;0;0;0;0;0;0
"7371";121;1;1990;0;0;0;0;0;0;0;0
"7372";122;2;1990;0;0;0;0;0;0;0;0
"7373";123;3;1990;0;0;0;0;0;0;0;0
"7374";124;4;1990;0;0;0;0;0;0;0;0
"7375";125;5;1990;0;0;0;0;0;0;0;0
"7376";126;6;1990;0;0;0;0;0;0;0;0
"7377";127;7;1990;0;0;0;0;0;0;0;0
"7378";128;8;1990;0;0;0;0;0;0;0;0
"7379";129;9;1990;0;0;0;0;0;0;0;0
"7380";130;10;1990;0;0;0;0;0;0;0;0
"7381";131;11;1990;0;0;0;0;0;0;0;0
"7382";132;12;1990;0;0;0;0;0;0;0;0
"7383";133;1;1991;0;0;0;0;0;0;0;0
"7384";134;2;1991;0;0;0;0;0;0;0;0
"7385";135;3;1991;0;0;0;0;0;0;0;0
"7386";136;4;1991;0;0;0;0;0;0;0;0
"7387";137;5;1991;0;0;0;0;0;0;0;0
"7388";138;6;1991;0;0;0;0;0;0;0;0
"7389";139;7;1991;0;0;0;0;0;0;0;0
"7390";140;8;1991;0;0;0;0;0;0;0;0
"7391";141;9;1991;0;0;0;0;0;0;0;0
"7392";142;10;1991;0;0;0;0;0;0;0;0
"7393";143;11;1991;0;0;0;0;0;0;0;0
"7394";144;12;1991;0;0;0;0;0;0;0;0
"7395";145;1;1992;0;0;0;0;0;0;0;0
"7396";146;2;1992;0;0;0;0;0;0;0;0
"7397";147;3;1992;0;0;0;0;0;0;0;0
"7398";148;4;1992;0;0;0;0;0;0;0;0
"7399";149;5;1992;0;0;0;0;0;0;0;0
"7400";150;6;1992;0;0;0;0;0;0;0;0
"7401";151;7;1992;0;0;0;0;0;0;0;0
"7402";152;8;1992;0;0;0;0;0;0;0;0
"7403";153;9;1992;0;0;0;0;0;0;0;0
"7404";154;10;1992;0;0;0;0;0;0;0;0
"7405";155;11;1992;0;0;0;0;0;0;0;0
"7406";156;12;1992;0;0;0;0;0;0;0;0
"7407";157;1;1993;0;0;0;0;0;0;0;0
"7408";158;2;1993;0;0;0;0;0;0;0;0
"7409";159;3;1993;0;0;0;0;0;0;0;0
"7410";160;4;1993;0;0;0;0;0;0;0;0
"7411";161;5;1993;0;0;0;0;0;0;0;0
"7412";162;6;1993;0;0;0;0;0;0;0;0
"7413";163;7;1993;0;0;0;0;0;0;0;0
"7414";164;8;1993;0;0;0;0;0;0;0;0
"7415";165;9;1993;0;0;0;0;0;0;0;0
"7416";166;10;1993;0;0;0;0;0;0;0;0
"7417";167;11;1993;0;0;0;0;0;0;0;0
"7418";168;12;1993;0;0;0;0;0;0;0;0
"7419";169;1;1994;0;0;0;0;0;0;0;0
"7420";170;2;1994;0;0;0;0;0;0;0;0
