"";"month_id";"month";"year";"fatalities";"log_change_s1";"log_change_s2";"log_change_s3";"log_change_s4";"log_change_s5";"log_change_s6";"log_change_s7"
"11743";108;12;1988;0;NA;NA;NA;NA;NA;NA;NA
"11744";109;1;1989;0;0;NA;NA;NA;NA;NA;NA
"11745";110;2;1989;0;0;0;NA;NA;NA;NA;NA
"11746";111;3;1989;0;0;0;0;NA;NA;NA;NA
"11747";112;4;1989;0;0;0;0;0;NA;NA;NA
"11748";113;5;1989;0;0;0;0;0;0;NA;NA
"11749";114;6;1989;0;0;0;0;0;0;0;NA
"11750";115;7;1989;0;0;0;0;0;0;0;0
"11751";116;8;1989;0;0;0;0;0;0;0;0
"11752";117;9;1989;0;0;0;0;0;0;0;0
"11753";118;10;1989;0;0;0;0;0;0;0;0
"11754";119;11;1989;0;0;0;0;0;0;0;0
"11755";120;12;1989;0;0;0;0;0;0;0;0
"11756";121;1;1990;0;0;0;0;0;0;0;0
"11757";122;2;1990;0;0;0;0;0;0;0;0
"11758";123;3;1990;0;0;0;0;0;0;0;0
"11759";124;4;1990;1;0,693147180559945;0,693147180559945;0,693147180559945;0,693147180559945;0,693147180559945;0,693147180559945;0,693147180559945
"11760";125;5;1990;0;-0,693147180559945;0;0;0;0;0;0
"11761";126;6;1990;0;0;-0,693147180559945;0;0;0;0;0
"11762";127;7;1990;0;0;0;-0,693147180559945;0;0;0;0
"11763";128;8;1990;0;0;0;0;-0,693147180559945;0;0;0
"11764";129;9;1990;8;2,19722457733622;2,19722457733622;2,19722457733622;2,19722457733622;1,50407739677627;2,19722457733622;2,19722457733622
"11765";130;10;1990;0;-2,19722457733622;0;0;0;0;-0,693147180559945;0
"11766";131;11;1990;0;0;-2,19722457733622;0;0;0;0;-0,693147180559945
"11767";132;12;1990;0;0;0;-2,19722457733622;0;0;0;0
"11768";133;1;1991;0;0;0;0;-2,19722457733622;0;0;0
"11769";134;2;1991;0;0;0;0;0;-2,19722457733622;0;0
"11770";135;3;1991;0;0;0;0;0;0;-2,19722457733622;0
"11771";136;4;1991;0;0;0;0;0;0;0;-2,19722457733622
"11772";137;5;1991;0;0;0;0;0;0;0;0
