"";"month_id";"month";"year";"fatalities";"log_change_s1";"log_change_s2";"log_change_s3";"log_change_s4";"log_change_s5";"log_change_s6";"log_change_s7"
"771";108;12;1988;0;NA;NA;NA;NA;NA;NA;NA
"772";109;1;1989;0;0;NA;NA;NA;NA;NA;NA
"773";110;2;1989;0;0;0;NA;NA;NA;NA;NA
"774";111;3;1989;0;0;0;0;NA;NA;NA;NA
"775";112;4;1989;0;0;0;0;0;NA;NA;NA
"776";113;5;1989;0;0;0;0;0;0;NA;NA
"777";114;6;1989;0;0;0;0;0;0;0;NA
"778";115;7;1989;0;0;0;0;0;0;0;0
"779";116;8;1989;0;0;0;0;0;0;0;0
"780";117;9;1989;0;0;0;0;0;0;0;0
"781";118;10;1989;0;0;0;0;0;0;0;0
"782";119;11;1989;0;0;0;0;0;0;0;0
"783";120;12;1989;0;0;0;0;0;0;0;0
"784";121;1;1990;0;0;0;0;0;0;0;0
"785";122;2;1990;0;0;0;0;0;0;0;0
"786";123;3;1990;0;0;0;0;0;0;0;0
"787";124;4;1990;0;0;0;0;0;0;0;0
"788";125;5;1990;0;0;0;0;0;0;0;0
"789";126;6;1990;0;0;0;0;0;0;0;0
"790";127;7;1990;0;0;0;0;0;0;0;0
"791";128;8;1990;7;2,07944154167984;2,07944154167984;2,07944154167984;2,07944154167984;2,07944154167984;2,07944154167984;2,07944154167984
"792";129;9;1990;0;-2,07944154167984;0;0;0;0;0;0
"793";130;10;1990;0;0;-2,07944154167984;0;0;0;0;0
"794";131;11;1990;0;0;0;-2,07944154167984;0;0;0;0
"795";132;12;1990;0;0;0;0;-2,07944154167984;0;0;0
"796";133;1;1991;0;0;0;0;0;-2,07944154167984;0;0
"797";134;2;1991;0;0;0;0;0;0;-2,07944154167984;0
"798";135;3;1991;0;0;0;0;0;0;0;-2,07944154167984
"799";136;4;1991;0;0;0;0;0;0;0;0
"800";137;5;1991;0;0;0;0;0;0;0;0
"801";138;6;1991;0;0;0;0;0;0;0;0
"802";139;7;1991;0;0;0;0;0;0;0;0
"803";140;8;1991;0;0;0;0;0;0;0;0
"804";141;9;1991;0;0;0;0;0;0;0;0
"805";142;10;1991;0;0;0;0;0;0;0;0
"806";143;11;1991;124;4,8283137373023;4,8283137373023;4,8283137373023;4,8283137373023;4,8283137373023;4,8283137373023;4,8283137373023
"807";144;12;1991;154;0,215111379616945;5,04342511691925;5,04342511691925;5,04342511691925;5,04342511691925;5,04342511691925;5,04342511691925
"808";145;1;1992;0;-5,04342511691925;-4,8283137373023;0;0;0;0;0
"809";146;2;1992;0;0;-5,04342511691925;-4,8283137373023;0;0;0;0
"810";147;3;1992;0;0;0;-5,04342511691925;-4,8283137373023;0;0;0
"811";148;4;1992;61;4,12713438504509;4,12713438504509;4,12713438504509;-0,916290731874155;-0,70117935225721;4,12713438504509;4,12713438504509
"812";149;5;1992;0;-4,12713438504509;0;0;0;-5,04342511691925;-4,8283137373023;0
"813";150;6;1992;0;0;-4,12713438504509;0;0;0;-5,04342511691925;-4,8283137373023
"814";151;7;1992;0;0;0;-4,12713438504509;0;0;0;-5,04342511691925
"815";152;8;1992;0;0;0;0;-4,12713438504509;0;0;0
"816";153;9;1992;0;0;0;0;0;-4,12713438504509;0;0
"817";154;10;1992;0;0;0;0;0;0;-4,12713438504509;0
"818";155;11;1992;0;0;0;0;0;0;0;-4,12713438504509
"819";156;12;1992;0;0;0;0;0;0;0;0
"820";157;1;1993;0;0;0;0;0;0;0;0
"821";158;2;1993;0;0;0;0;0;0;0;0
"822";159;3;1993;0;0;0;0;0;0;0;0
"823";160;4;1993;0;0;0;0;0;0;0;0
"824";161;5;1993;0;0;0;0;0;0;0;0
"825";162;6;1993;0;0;0;0;0;0;0;0
"826";163;7;1993;0;0;0;0;0;0;0;0
"827";164;8;1993;0;0;0;0;0;0;0;0
"828";165;9;1993;0;0;0;0;0;0;0;0
"829";166;10;1993;0;0;0;0;0;0;0;0
"830";167;11;1993;0;0;0;0;0;0;0;0
"831";168;12;1993;5;1,79175946922805;1,79175946922805;1,79175946922805;1,79175946922805;1,79175946922805;1,79175946922805;1,79175946922805
"832";169;1;1994;0;-1,79175946922805;0;0;0;0;0;0
"833";170;2;1994;0;0;-1,79175946922805;0;0;0;0;0
"834";171;3;1994;0;0;0;-1,79175946922805;0;0;0;0
"835";172;4;1994;0;0;0;0;-1,79175946922805;0;0;0
"836";173;5;1994;0;0;0;0;0;-1,79175946922805;0;0
"837";174;6;1994;0;0;0;0;0;0;-1,79175946922805;0
"838";175;7;1994;0;0;0;0;0;0;0;-1,79175946922805
"839";176;8;1994;0;0;0;0;0;0;0;0
"840";177;9;1994;9;2,30258509299405;2,30258509299405;2,30258509299405;2,30258509299405;2,30258509299405;2,30258509299405;2,30258509299405
"841";178;10;1994;29;1,09861228866811;3,40119738166216;3,40119738166216;3,40119738166216;3,40119738166216;3,40119738166216;3,40119738166216
"842";179;11;1994;18;-0,456758402495715;0,641853886172394;2,94443897916644;2,94443897916644;2,94443897916644;2,94443897916644;2,94443897916644
"843";180;12;1994;0;-2,94443897916644;-3,40119738166216;-2,30258509299405;0;0;0;0
"844";181;1;1995;4;1,6094379124341;-1,33500106673234;-1,79175946922806;-0,693147180559946;1,6094379124341;1,6094379124341;1,6094379124341
"845";182;2;1995;13;1,02961941718116;2,63905732961526;-0,305381649551182;-0,762140052046897;0,336472236621213;2,63905732961526;2,63905732961526
"846";183;3;1995;30;0,794929874869888;1,82454929205105;3,43398720448515;0,489548225318706;0,0327898228229908;1,1314021114911;3,43398720448515
"847";184;4;1995;468;2,71661556396113;3,51154543883102;4,54116485601218;6,15060276844628;3,20616378927984;2,74940538678412;3,84801767545223
"848";185;5;1995;14;-3,44255256734407;-0,725937003382936;0,0689928714869517;1,09861228866811;2,70805020110221;-0,23638877806423;-0,693147180559945
"849";186;6;1995;91;1,81373837594683;-1,62881419139724;1,08780137256389;1,88273124743378;2,91235066461494;4,52178857704904;1,5773495978826
"850";187;7;1995;38;-0,858226930919394;0,955511445027436;-2,48704112231663;0,2295744416445;1,02450431651439;2,05412373369555;3,66356164612965
"851";188;8;1995;6;-1,71765149707433;-2,57587842799373;-0,762140052046897;-4,20469261939097;-1,48807705542983;-0,693147180559945;0,336472236621213
