"";"month_id";"month";"year";"fatalities";"log_change_s1";"log_change_s2";"log_change_s3";"log_change_s4";"log_change_s5";"log_change_s6";"log_change_s7"
"6209";123;3;1990;0;NA;NA;NA;NA;NA;NA;NA
"6210";124;4;1990;0;0;NA;NA;NA;NA;NA;NA
"6211";125;5;1990;0;0;0;NA;NA;NA;NA;NA
"6212";126;6;1990;0;0;0;0;NA;NA;NA;NA
"6213";127;7;1990;0;0;0;0;0;NA;NA;NA
"6214";128;8;1990;0;0;0;0;0;0;NA;NA
"6215";129;9;1990;0;0;0;0;0;0;0;NA
"6216";130;10;1990;0;0;0;0;0;0;0;0
"6217";131;11;1990;0;0;0;0;0;0;0;0
"6218";132;12;1990;0;0;0;0;0;0;0;0
"6219";133;1;1991;0;0;0;0;0;0;0;0
"6220";134;2;1991;0;0;0;0;0;0;0;0
"6221";135;3;1991;0;0;0;0;0;0;0;0
"6222";136;4;1991;0;0;0;0;0;0;0;0
"6223";137;5;1991;0;0;0;0;0;0;0;0
"6224";138;6;1991;0;0;0;0;0;0;0;0
"6225";139;7;1991;0;0;0;0;0;0;0;0
"6226";140;8;1991;0;0;0;0;0;0;0;0
"6227";141;9;1991;0;0;0;0;0;0;0;0
"6228";142;10;1991;0;0;0;0;0;0;0;0
"6229";143;11;1991;0;0;0;0;0;0;0;0
"6230";144;12;1991;0;0;0;0;0;0;0;0
"6231";145;1;1992;0;0;0;0;0;0;0;0
"6232";146;2;1992;0;0;0;0;0;0;0;0
"6233";147;3;1992;0;0;0;0;0;0;0;0
"6234";148;4;1992;0;0;0;0;0;0;0;0
"6235";149;5;1992;0;0;0;0;0;0;0;0
"6236";150;6;1992;0;0;0;0;0;0;0;0
"6237";151;7;1992;0;0;0;0;0;0;0;0
"6238";152;8;1992;0;0;0;0;0;0;0;0
"6239";153;9;1992;0;0;0;0;0;0;0;0
"6240";154;10;1992;0;0;0;0;0;0;0;0
"6241";155;11;1992;0;0;0;0;0;0;0;0
"6242";156;12;1992;0;0;0;0;0;0;0;0
"6243";157;1;1993;0;0;0;0;0;0;0;0
"6244";158;2;1993;0;0;0;0;0;0;0;0
"6245";159;3;1993;0;0;0;0;0;0;0;0
"6246";160;4;1993;0;0;0;0;0;0;0;0
"6247";161;5;1993;0;0;0;0;0;0;0;0
"6248";162;6;1993;0;0;0;0;0;0;0;0
"6249";163;7;1993;0;0;0;0;0;0;0;0
"6250";164;8;1993;0;0;0;0;0;0;0;0
"6251";165;9;1993;0;0;0;0;0;0;0;0
"6252";166;10;1993;0;0;0;0;0;0;0;0
"6253";167;11;1993;0;0;0;0;0;0;0;0
"6254";168;12;1993;0;0;0;0;0;0;0;0
"6255";169;1;1994;0;0;0;0;0;0;0;0
"6256";170;2;1994;0;0;0;0;0;0;0;0
"6257";171;3;1994;0;0;0;0;0;0;0;0
"6258";172;4;1994;0;0;0;0;0;0;0;0
"6259";173;5;1994;0;0;0;0;0;0;0;0
"6260";174;6;1994;0;0;0;0;0;0;0;0
"6261";175;7;1994;0;0;0;0;0;0;0;0
"6262";176;8;1994;0;0;0;0;0;0;0;0
"6263";177;9;1994;0;0;0;0;0;0;0;0
"6264";178;10;1994;0;0;0;0;0;0;0;0
"6265";179;11;1994;0;0;0;0;0;0;0;0
"6266";180;12;1994;0;0;0;0;0;0;0;0
"6267";181;1;1995;0;0;0;0;0;0;0;0
"6268";182;2;1995;0;0;0;0;0;0;0;0
"6269";183;3;1995;0;0;0;0;0;0;0;0
"6270";184;4;1995;0;0;0;0;0;0;0;0
"6271";185;5;1995;0;0;0;0;0;0;0;0
"6272";186;6;1995;0;0;0;0;0;0;0;0
"6273";187;7;1995;0;0;0;0;0;0;0;0
"6274";188;8;1995;0;0;0;0;0;0;0;0
"6275";189;9;1995;0;0;0;0;0;0;0;0
"6276";190;10;1995;0;0;0;0;0;0;0;0
"6277";191;11;1995;0;0;0;0;0;0;0;0
"6278";192;12;1995;0;0;0;0;0;0;0;0
"6279";193;1;1996;0;0;0;0;0;0;0;0
"6280";194;2;1996;0;0;0;0;0;0;0;0
"6281";195;3;1996;0;0;0;0;0;0;0;0
"6282";196;4;1996;2;1,09861228866811;1,09861228866811;1,09861228866811;1,09861228866811;1,09861228866811;1,09861228866811;1,09861228866811
"6283";197;5;1996;0;-1,09861228866811;0;0;0;0;0;0
"6284";198;6;1996;0;0;-1,09861228866811;0;0;0;0;0
"6285";199;7;1996;0;0;0;-1,09861228866811;0;0;0;0
"6286";200;8;1996;0;0;0;0;-1,09861228866811;0;0;0
"6287";201;9;1996;0;0;0;0;0;-1,09861228866811;0;0
"6288";202;10;1996;0;0;0;0;0;0;-1,09861228866811;0
"6289";203;11;1996;0;0;0;0;0;0;0;-1,09861228866811
"6290";204;12;1996;0;0;0;0;0;0;0;0
"6291";205;1;1997;0;0;0;0;0;0;0;0
"6292";206;2;1997;0;0;0;0;0;0;0;0
"6293";207;3;1997;0;0;0;0;0;0;0;0
"6294";208;4;1997;0;0;0;0;0;0;0;0
"6295";209;5;1997;0;0;0;0;0;0;0;0
"6296";210;6;1997;0;0;0;0;0;0;0;0
"6297";211;7;1997;0;0;0;0;0;0;0;0
"6298";212;8;1997;0;0;0;0;0;0;0;0
"6299";213;9;1997;0;0;0;0;0;0;0;0
"6300";214;10;1997;0;0;0;0;0;0;0;0
"6301";215;11;1997;0;0;0;0;0;0;0;0
"6302";216;12;1997;0;0;0;0;0;0;0;0
"6303";217;1;1998;0;0;0;0;0;0;0;0
"6304";218;2;1998;0;0;0;0;0;0;0;0
"6305";219;3;1998;0;0;0;0;0;0;0;0
"6306";220;4;1998;0;0;0;0;0;0;0;0
"6307";221;5;1998;0;0;0;0;0;0;0;0
"6308";222;6;1998;0;0;0;0;0;0;0;0
"6309";223;7;1998;0;0;0;0;0;0;0;0
"6310";224;8;1998;0;0;0;0;0;0;0;0
"6311";225;9;1998;0;0;0;0;0;0;0;0
"6312";226;10;1998;0;0;0;0;0;0;0;0
"6313";227;11;1998;0;0;0;0;0;0;0;0
"6314";228;12;1998;0;0;0;0;0;0;0;0
"6315";229;1;1999;0;0;0;0;0;0;0;0
"6316";230;2;1999;0;0;0;0;0;0;0;0
"6317";231;3;1999;0;0;0;0;0;0;0;0
"6318";232;4;1999;0;0;0;0;0;0;0;0
"6319";233;5;1999;0;0;0;0;0;0;0;0
"6320";234;6;1999;0;0;0;0;0;0;0;0
"6321";235;7;1999;0;0;0;0;0;0;0;0
"6322";236;8;1999;0;0;0;0;0;0;0;0
"6323";237;9;1999;0;0;0;0;0;0;0;0
"6324";238;10;1999;0;0;0;0;0;0;0;0
"6325";239;11;1999;0;0;0;0;0;0;0;0
"6326";240;12;1999;1;0,693147180559945;0,693147180559945;0,693147180559945;0,693147180559945;0,693147180559945;0,693147180559945;0,693147180559945
"6327";241;1;2000;13;1,94591014905531;2,63905732961526;2,63905732961526;2,63905732961526;2,63905732961526;2,63905732961526;2,63905732961526
"6328";242;2;2000;43;1,145132304303;3,09104245335832;3,78418963391826;3,78418963391826;3,78418963391826;3,78418963391826;3,78418963391826
"6329";243;3;2000;0;-3,78418963391826;-2,63905732961526;-0,693147180559945;0;0;0;0
"6330";244;4;2000;0;0;-3,78418963391826;-2,63905732961526;-0,693147180559945;0;0;0
"6331";245;5;2000;0;0;0;-3,78418963391826;-2,63905732961526;-0,693147180559945;0;0
"6332";246;6;2000;0;0;0;0;-3,78418963391826;-2,63905732961526;-0,693147180559945;0
"6333";247;7;2000;0;0;0;0;0;-3,78418963391826;-2,63905732961526;-0,693147180559945
"6334";248;8;2000;0;0;0;0;0;0;-3,78418963391826;-2,63905732961526
"6335";249;9;2000;0;0;0;0;0;0;0;-3,78418963391826
"6336";250;10;2000;0;0;0;0;0;0;0;0
"6337";251;11;2000;7;2,07944154167984;2,07944154167984;2,07944154167984;2,07944154167984;2,07944154167984;2,07944154167984;2,07944154167984
"6338";252;12;2000;3;-0,693147180559945;1,38629436111989;1,38629436111989;1,38629436111989;1,38629436111989;1,38629436111989;1,38629436111989
"6339";253;1;2001;0;-1,38629436111989;-2,07944154167984;0;0;0;0;0
"6340";254;2;2001;0;0;-1,38629436111989;-2,07944154167984;0;0;0;0
"6341";255;3;2001;0;0;0;-1,38629436111989;-2,07944154167984;0;0;0
"6342";256;4;2001;0;0;0;0;-1,38629436111989;-2,07944154167984;0;0
"6343";257;5;2001;0;0;0;0;0;-1,38629436111989;-2,07944154167984;0
"6344";258;6;2001;0;0;0;0;0;0;-1,38629436111989;-2,07944154167984
"6345";259;7;2001;0;0;0;0;0;0;0;-1,38629436111989
"6346";260;8;2001;0;0;0;0;0;0;0;0
