"";"month_id";"month";"year";"fatalities";"log_change_s1";"log_change_s2";"log_change_s3";"log_change_s4";"log_change_s5";"log_change_s6";"log_change_s7"
"1165";108;12;1988;0;NA;NA;NA;NA;NA;NA;NA
"1166";109;1;1989;0;0;NA;NA;NA;NA;NA;NA
"1167";110;2;1989;0;0;0;NA;NA;NA;NA;NA
"1168";111;3;1989;0;0;0;0;NA;NA;NA;NA
"1169";112;4;1989;0;0;0;0;0;NA;NA;NA
"1170";113;5;1989;0;0;0;0;0;0;NA;NA
"1171";114;6;1989;0;0;0;0;0;0;0;NA
"1172";115;7;1989;0;0;0;0;0;0;0;0
"1173";116;8;1989;0;0;0;0;0;0;0;0
"1174";117;9;1989;0;0;0;0;0;0;0;0
"1175";118;10;1989;0;0;0;0;0;0;0;0
"1176";119;11;1989;0;0;0;0;0;0;0;0
"1177";120;12;1989;0;0;0;0;0;0;0;0
"1178";121;1;1990;0;0;0;0;0;0;0;0
"1179";122;2;1990;0;0;0;0;0;0;0;0
"1180";123;3;1990;0;0;0;0;0;0;0;0
"1181";124;4;1990;0;0;0;0;0;0;0;0
"1182";125;5;1990;0;0;0;0;0;0;0;0
"1183";126;6;1990;0;0;0;0;0;0;0;0
"1184";127;7;1990;0;0;0;0;0;0;0;0
"1185";128;8;1990;0;0;0;0;0;0;0;0
"1186";129;9;1990;0;0;0;0;0;0;0;0
"1187";130;10;1990;2317;7,7484600238997;7,7484600238997;7,7484600238997;7,7484600238997;7,7484600238997;7,7484600238997;7,7484600238997
"1188";131;11;1990;265;-2,164963715118;5,5834963087817;5,5834963087817;5,5834963087817;5,5834963087817;5,5834963087817;5,5834963087817
"1189";132;12;1990;62;-1,44036158239017;-3,60532529750816;4,14313472639153;4,14313472639153;4,14313472639153;4,14313472639153;4,14313472639153
"1190";133;1;1991;24;-0,924258901523332;-2,3646204839135;-4,5295841990315;3,2188758248682;3,2188758248682;3,2188758248682;3,2188758248682
"1191";134;2;1991;548;3,08922261664133;2,164963715118;0,724602132727831;-1,44036158239017;6,30809844150953;6,30809844150953;6,30809844150953
"1192";135;3;1991;370;-0,391896378902095;2,69732623773923;1,7730673362159;0,332705753825736;-1,83225796129226;5,91620206260743;5,91620206260743
"1193";136;4;1991;0;-5,91620206260743;-6,30809844150953;-3,2188758248682;-4,14313472639153;-5,5834963087817;-7,7484600238997;0
"1194";137;5;1991;3;1,38629436111989;-4,52990770148754;-4,92180408038964;-1,83258146374831;-2,75684036527164;-4,19720194766181;-6,36216566277981
"1195";138;6;1991;0;-1,38629436111989;0;-5,91620206260743;-6,30809844150953;-3,2188758248682;-4,14313472639153;-5,5834963087817
"1196";139;7;1991;0;0;-1,38629436111989;0;-5,91620206260743;-6,30809844150953;-3,2188758248682;-4,14313472639153
"1197";140;8;1991;91;4,52178857704904;4,52178857704904;3,13549421592915;4,52178857704904;-1,39441348555839;-1,78630986446049;1,30291275218084
"1198";141;9;1991;0;-4,52178857704904;0;0;-1,38629436111989;0;-5,91620206260743;-6,30809844150953
"1199";142;10;1991;0;0;-4,52178857704904;0;0;-1,38629436111989;0;-5,91620206260743
"1200";143;11;1991;66;4,20469261939097;4,20469261939097;-0,317095957658075;4,20469261939097;4,20469261939097;2,81839825827107;4,20469261939097
"1201";144;12;1991;0;-4,20469261939097;0;0;-4,52178857704904;0;0;-1,38629436111989
"1202";145;1;1992;38;3,66356164612965;-0,541130973261319;3,66356164612965;3,66356164612965;-0,858226930919394;3,66356164612965;3,66356164612965
"1203";146;2;1992;8;-1,46633706879343;2,19722457733622;-2,00746804205475;2,19722457733622;2,19722457733622;-2,32456399971282;2,19722457733622
"1204";147;3;1992;603;4,2063496205986;2,74001255180517;6,40357419793482;2,19888157854385;6,40357419793482;6,40357419793482;1,88178562088577
"1205";148;4;1992;36;-2,79265628529059;1,413693335308;-0,052643733485422;3,61091791264422;-0,593774706746741;3,61091791264422;3,61091791264422
"1206";149;5;1992;120;1,18487263295252;-1,60778365233807;2,59856596826052;1,1322288994671;4,79579054559674;0,591097926205776;4,79579054559674
"1207";150;6;1992;40;-1,08221847889243;0,102654154060084;-2,69000213123051;1,51634748936809;0,0500104205746617;3,71357206670431;-0,491120552686658
"1208";151;7;1992;3;-2,32727770558442;-3,40949618447685;-2,22462355152433;-5,01727983681492;-0,810930216216329;-2,27726728500976;1,38629436111989
"1209";152;8;1992;87;3,09104245335832;0,763764747773899;-0,318453731118534;0,866418901833983;-1,92623738345661;2,28011223714199;0,81377516834856
"1210";153;9;1992;8;-2,28011223714199;0,810930216216329;-1,51634748936809;-2,59856596826052;-1,413693335308;-4,2063496205986;0
"1211";154;10;1992;0;-2,19722457733622;-4,47733681447821;-1,38629436111989;-3,71357206670431;-4,79579054559674;-3,61091791264422;-6,40357419793482
