"";"month_id";"month";"year";"fatalities";"log_change_s1";"log_change_s2";"log_change_s3";"log_change_s4";"log_change_s5";"log_change_s6";"log_change_s7"
"5006";108;12;1988;0;NA;NA;NA;NA;NA;NA;NA
"5007";109;1;1989;0;0;NA;NA;NA;NA;NA;NA
"5008";110;2;1989;0;0;0;NA;NA;NA;NA;NA
"5009";111;3;1989;0;0;0;0;NA;NA;NA;NA
"5010";112;4;1989;0;0;0;0;0;NA;NA;NA
"5011";113;5;1989;0;0;0;0;0;0;NA;NA
"5012";114;6;1989;0;0;0;0;0;0;0;NA
"5013";115;7;1989;0;0;0;0;0;0;0;0
"5014";116;8;1989;0;0;0;0;0;0;0;0
"5015";117;9;1989;0;0;0;0;0;0;0;0
"5016";118;10;1989;0;0;0;0;0;0;0;0
"5017";119;11;1989;0;0;0;0;0;0;0;0
"5018";120;12;1989;0;0;0;0;0;0;0;0
"5019";121;1;1990;0;0;0;0;0;0;0;0
"5020";122;2;1990;0;0;0;0;0;0;0;0
"5021";123;3;1990;0;0;0;0;0;0;0;0
"5022";124;4;1990;0;0;0;0;0;0;0;0
"5023";125;5;1990;0;0;0;0;0;0;0;0
"5024";126;6;1990;0;0;0;0;0;0;0;0
"5025";127;7;1990;0;0;0;0;0;0;0;0
"5026";128;8;1990;0;0;0;0;0;0;0;0
"5027";129;9;1990;0;0;0;0;0;0;0;0
"5028";130;10;1990;0;0;0;0;0;0;0;0
"5029";131;11;1990;0;0;0;0;0;0;0;0
"5030";132;12;1990;0;0;0;0;0;0;0;0
"5031";133;1;1991;0;0;0;0;0;0;0;0
"5032";134;2;1991;0;0;0;0;0;0;0;0
"5033";135;3;1991;0;0;0;0;0;0;0;0
"5034";136;4;1991;0;0;0;0;0;0;0;0
"5035";137;5;1991;0;0;0;0;0;0;0;0
"5036";138;6;1991;0;0;0;0;0;0;0;0
"5037";139;7;1991;0;0;0;0;0;0;0;0
"5038";140;8;1991;0;0;0;0;0;0;0;0
"5039";141;9;1991;0;0;0;0;0;0;0;0
"5040";142;10;1991;0;0;0;0;0;0;0;0
