"";"month_id";"month";"year";"fatalities";"log_change_s1";"log_change_s2";"log_change_s3";"log_change_s4";"log_change_s5";"log_change_s6";"log_change_s7"
"13295";108;12;1988;0;NA;NA;NA;NA;NA;NA;NA
"13296";109;1;1989;0;0;NA;NA;NA;NA;NA;NA
"13297";110;2;1989;0;0;0;NA;NA;NA;NA;NA
"13298";111;3;1989;0;0;0;0;NA;NA;NA;NA
"13299";112;4;1989;0;0;0;0;0;NA;NA;NA
"13300";113;5;1989;0;0;0;0;0;0;NA;NA
"13301";114;6;1989;0;0;0;0;0;0;0;NA
"13302";115;7;1989;0;0;0;0;0;0;0;0
"13303";116;8;1989;0;0;0;0;0;0;0;0
"13304";117;9;1989;0;0;0;0;0;0;0;0
"13305";118;10;1989;0;0;0;0;0;0;0;0
"13306";119;11;1989;0;0;0;0;0;0;0;0
"13307";120;12;1989;0;0;0;0;0;0;0;0
"13308";121;1;1990;0;0;0;0;0;0;0;0
"13309";122;2;1990;0;0;0;0;0;0;0;0
"13310";123;3;1990;0;0;0;0;0;0;0;0
"13311";124;4;1990;0;0;0;0;0;0;0;0
"13312";125;5;1990;0;0;0;0;0;0;0;0
"13313";126;6;1990;0;0;0;0;0;0;0;0
"13314";127;7;1990;0;0;0;0;0;0;0;0
"13315";128;8;1990;0;0;0;0;0;0;0;0
"13316";129;9;1990;0;0;0;0;0;0;0;0
"13317";130;10;1990;0;0;0;0;0;0;0;0
"13318";131;11;1990;0;0;0;0;0;0;0;0
"13319";132;12;1990;0;0;0;0;0;0;0;0
"13320";133;1;1991;0;0;0;0;0;0;0;0
"13321";134;2;1991;0;0;0;0;0;0;0;0
"13322";135;3;1991;0;0;0;0;0;0;0;0
"13323";136;4;1991;0;0;0;0;0;0;0;0
"13324";137;5;1991;0;0;0;0;0;0;0;0
"13325";138;6;1991;0;0;0;0;0;0;0;0
"13326";139;7;1991;0;0;0;0;0;0;0;0
"13327";140;8;1991;0;0;0;0;0;0;0;0
"13328";141;9;1991;0;0;0;0;0;0;0;0
"13329";142;10;1991;0;0;0;0;0;0;0;0
"13330";143;11;1991;0;0;0;0;0;0;0;0
"13331";144;12;1991;0;0;0;0;0;0;0;0
"13332";145;1;1992;0;0;0;0;0;0;0;0
"13333";146;2;1992;0;0;0;0;0;0;0;0
"13334";147;3;1992;0;0;0;0;0;0;0;0
"13335";148;4;1992;0;0;0;0;0;0;0;0
"13336";149;5;1992;0;0;0;0;0;0;0;0
"13337";150;6;1992;0;0;0;0;0;0;0;0
"13338";151;7;1992;0;0;0;0;0;0;0;0
"13339";152;8;1992;0;0;0;0;0;0;0;0
"13340";153;9;1992;0;0;0;0;0;0;0;0
"13341";154;10;1992;0;0;0;0;0;0;0;0
"13342";155;11;1992;0;0;0;0;0;0;0;0
"13343";156;12;1992;0;0;0;0;0;0;0;0
"13344";157;1;1993;0;0;0;0;0;0;0;0
"13345";158;2;1993;0;0;0;0;0;0;0;0
"13346";159;3;1993;0;0;0;0;0;0;0;0
"13347";160;4;1993;0;0;0;0;0;0;0;0
"13348";161;5;1993;0;0;0;0;0;0;0;0
"13349";162;6;1993;0;0;0;0;0;0;0;0
"13350";163;7;1993;0;0;0;0;0;0;0;0
"13351";164;8;1993;0;0;0;0;0;0;0;0
"13352";165;9;1993;0;0;0;0;0;0;0;0
"13353";166;10;1993;0;0;0;0;0;0;0;0
"13354";167;11;1993;0;0;0;0;0;0;0;0
"13355";168;12;1993;0;0;0;0;0;0;0;0
"13356";169;1;1994;0;0;0;0;0;0;0;0
"13357";170;2;1994;0;0;0;0;0;0;0;0
"13358";171;3;1994;0;0;0;0;0;0;0;0
"13359";172;4;1994;0;0;0;0;0;0;0;0
"13360";173;5;1994;0;0;0;0;0;0;0;0
"13361";174;6;1994;0;0;0;0;0;0;0;0
"13362";175;7;1994;0;0;0;0;0;0;0;0
"13363";176;8;1994;0;0;0;0;0;0;0;0
"13364";177;9;1994;0;0;0;0;0;0;0;0
"13365";178;10;1994;0;0;0;0;0;0;0;0
"13366";179;11;1994;0;0;0;0;0;0;0;0
"13367";180;12;1994;0;0;0;0;0;0;0;0
"13368";181;1;1995;0;0;0;0;0;0;0;0
"13369";182;2;1995;0;0;0;0;0;0;0;0
"13370";183;3;1995;0;0;0;0;0;0;0;0
"13371";184;4;1995;0;0;0;0;0;0;0;0
"13372";185;5;1995;0;0;0;0;0;0;0;0
"13373";186;6;1995;0;0;0;0;0;0;0;0
"13374";187;7;1995;0;0;0;0;0;0;0;0
"13375";188;8;1995;0;0;0;0;0;0;0;0
"13376";189;9;1995;0;0;0;0;0;0;0;0
"13377";190;10;1995;0;0;0;0;0;0;0;0
"13378";191;11;1995;0;0;0;0;0;0;0;0
"13379";192;12;1995;0;0;0;0;0;0;0;0
"13380";193;1;1996;0;0;0;0;0;0;0;0
"13381";194;2;1996;0;0;0;0;0;0;0;0
"13382";195;3;1996;27;3,3322045101752;3,3322045101752;3,3322045101752;3,3322045101752;3,3322045101752;3,3322045101752;3,3322045101752
"13383";196;4;1996;0;-3,3322045101752;0;0;0;0;0;0
"13384";197;5;1996;0;0;-3,3322045101752;0;0;0;0;0
"13385";198;6;1996;0;0;0;-3,3322045101752;0;0;0;0
"13386";199;7;1996;0;0;0;0;-3,3322045101752;0;0;0
"13387";200;8;1996;0;0;0;0;0;-3,3322045101752;0;0
"13388";201;9;1996;0;0;0;0;0;0;-3,3322045101752;0
"13389";202;10;1996;0;0;0;0;0;0;0;-3,3322045101752
"13390";203;11;1996;0;0;0;0;0;0;0;0
"13391";204;12;1996;0;0;0;0;0;0;0;0
"13392";205;1;1997;0;0;0;0;0;0;0;0
